ID,NAME,PRODUCTCODE,DESCRIPTION,QUANTITYSCHEDULETYPE,QUANTITYINSTALLMENTPERIOD,NUMBEROFQUANTITYINSTALLMENTS,REVENUESCHEDULETYPE,REVENUEINSTALLMENTPERIOD,NUMBEROFREVENUEINSTALLMENTS,ISACTIVE,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,FAMILY,CURRENCYISOCODE,RECORDTYPEID,EXTERNALDATASOURCEID,EXTERNALID,DISPLAYURL,QUANTITYUNITOFMEASURE,ISDELETED,LASTVIEWEDDATE,LASTREFERENCEDDATE,CATEGORY__C,DISPLAY_NAME__C,STARTING_PRICE__C,ENTITLEMENT_TYPE__C,MSRP__C,PP_BUTTON_ID__C,SCALE__C,DATES_ARE_REQUIRED__C,PRODUCT_GROUP__C,REVENUE_TYPE__C,SALESLOGIX_ID__C,SERVICE_TYPE__C,STATUS__C,SUPPORT_POINTS__C,TOUCHPAPER_IMPORT__C,SAPPRODUCTNUMBER__C,SAP_MATERIAL_DESCRIPTION__C,SAP_PRODUCT_HIERARCHY__C,ASSOCIATED_LICENSE__C,TYPE__C,UNIT__C,DATESREQUIRED__C,DATALOADER_EXTID__C,PRODUCT_ID__C,VERSION_REQUIRED__C,SAP_TYPE__C,SUPPORTPOINTSTYPE__C,BIGMACHINES__PART_NUMBER__C,WAVELINK_PRODUCT__C,BOARD_FAMILY__C,STATUS_ON_PRICE_BOOKS__C,IS_THIRD_PARTY__C,PRODUCT_DELIVERED_BY__C,RENEWABLE__C,SAP_PRODUCT_HIERARCHY_NUMBER__C,NEEDS_ENTITLEMENT__C,CHILD_2__C,CHILD_3__C,COMPONENTS__C,DELIVERY_TARGET__C,FED_GOV__C,HISTORICAL_ID__C,IS_KIT__C,MAINTENANCE_TYPE__C,MONTHS__C,PARENT_KIT__C,PREFERREDSKU__C,PRIORITY_SKU__C,PRODUCT_LINE__C,PRODUCT_TERM__C,QUANTITY_TYPE__C,RENEWALSKUTYPE__C,SHAVLIK_OLD_PRODUCT_CLASS__C,VMWARE_SKU__C,IS_THIRD_PARTY_PRODUCT__C,IS_CLOUD__C,SERVICE_DAYS_PER_UNIT__C,EXEMPT_FROM_PRORATING__C,PRODUCT_TERM_AS_NUMBER__C,RENEWAL_ONLY_SKU__C,SAP_DIVISION__C,TRAINING_SEATS__C,EDUCATION_DISCOUNT_ELIGIBLE__C,EXCLUDE_FROM_QUOTE_TOOL__C,GOVERNMENT_DISCOUNT_ELIGIBLE__C,PRICE_FLOOR__C,RESELLER_DISCOUNT_ELIGIBLE__C,REVENUE_APPROVAL_REQUIRED__C,TUMSUM__C,VERSION__C,FAVORITES_GEOGRAPHY__C,PRICE_INCLUDES_TRAVEL__C,THIRD_PARTY_ENTITLEMENT_OVERRIDE__C,SEARCH_TERMS__C,PRODUCT_NAME_FOR_OUTPUT__C,PRODUCT_LINE_BUSINESS_PLANNING__C,PLATFORM__C,HISTORICAL_ORIGIN__C,CASE_SAFE_ID__C,NO_PRICEBOOKENTRY__C,ECCN__C,BOARD_FAMILY_TEXT_FIELD__C,PRICEBASEDSP__C,SUPPORT_POINTS_2__C,PRORATE_FIRST_YEAR_BOOKING__C,RENEWAL_VOLUME_ONLY_SKU__C,ASSOCIATED_LICENSE_NOT_REQUIRED__C,RENEWALS_APPROVAL_REQUIRED__C,POWERED_BY__C,AVAILABLE_FOR_EVAL__C,EVAL_QUANTITY__C,EVAL_DAYS__C,HISTORIC_RES_FAMILY__C,MINIMUM_QUANTITY__C,NEW_QUOTES_PROHIBITED__C,COUNTRY_DISCOUNT_ELIGIBLE__C,MAX_SPECIAL_DISCOUNT__C,SPECIAL_DISCOUNT_ELIGIBLE__C,UNIFIED_IT_SEGMENT__C
01ta0000004uzO2AAI,"Academic VMware Go Pro Service + SaaS Basic Support for 3 year, for 10 managed machines",VP-GO-3G-SAAS-A,"Minimum initial purchase quantity of 5 (50 managed machines).  Minimum renewal purchase quantity of 1 (10 managed machines).  Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. Only Partners authorized with a VMware Academic Specialization may have access to quote the Academic SKU's.",,,,,,,0,2013-11-02 15:42:06.000,005a0000009LnRvAAK,2017-05-19 23:20:15.000,005a0000007zoLxAAI,2017-05-19 23:20:15.000,GO,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzO2AAI,0,,,,0,Other,,FALSE,,1,,0,,,,SaaS,0,01tC0000003GdXjIAK,0,Basic,36,,,1,VMware Go Pro,36 Months,Other,,SUB,VP-GO-3G-SAAS-A,0,0,,0,36,0,,,0,0,0,,0,1,0,,,0,0,,,Security,,,01ta0000004uzO2AAI,0,,Other,,0,0,0,0,0,,0,,,,,,,,,
01ta0000004uzIwAAI,U.S. Federal VMware vCenter Protect Essentials Plus for Workstation: Term License + Basic Support/Subscription for 1 year,SKPR-NPB7XWG-STD1-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:01.000,005a0000007zoLxAAI,2017-05-19 23:23:01.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 1 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIwAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIPAAY,01ta0000004uzHpAAI,AV;CF;PM,On Premise,1,01tC0000002NDWMIA4,1,Basic,12,01ta0000004uzHIAAY,,1,Protect Advanced,12 Months,Workstation,,SUB,SH-PEPL-WS-G-TLSS-F,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIwAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIxAAI,U.S. Federal VMware vCenter Protect Feature Upgrade for Server: Term License + Basic Support/Subscription for 1 year,SKPR-NPFB7XSG-DEF1-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:01.000,005a0000007zoLxAAI,2017-05-19 23:23:01.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 1 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIxAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIRAAY,,AV;CF;PM,On Premise,1,01tC0000002NDWNIA4,1,Basic,12,01ta0000004uzHFAAY,,1,Protect Feature Upgrade,12 Months,Server,,SUB,SH-FUG-SV-G-TLSS-F,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIxAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIyAAI,U.S. Federal VMware vCenter Protect Feature Upgrade for Workstation: Term License + Basic Support/Subscription for 1 year,SKPR-NPFB7XWG-DEF1-ISUB,"Minimum purchase quantity of 10. Technical support. 7 am to 7 pm Central Time, Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:01.000,005a0000007zoLxAAI,2017-05-19 23:23:01.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 1 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIyAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzIPAAY,,AV;CF;PM,On Premise,1,01tC0000002NDWOIA4,1,Basic,12,01ta0000004uzHIAAY,,1,Protect Feature Upgrade,12 Months,Workstation,,SUB,SH-FUG-WS-G-TLSS-F,0,0,,0,12,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIyAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzIzAAI,VMware vCenter Protect Essentials Plus for Server: Term License + Production Support/Subscription for 3 years,SKPR-NPB7XS-ENH3-ISUB,"Minimum purchase quantity of 10. Technical support. 24 hours per day 7 days a week for Severity 1 issues.  All other Severities 7 am to 7 pm Central Time Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:06.000,005a0000007zoLxAAI,2017-05-19 23:23:06.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzIzAAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzINAAY,01ta0000004uzHjAAI,AV;CF;PM,On Premise,0,01tC0000002NDWPIA4,1,Production,36,01ta0000004uzHHAAY,,1,Protect Advanced,36 Months,Server,,SUB,SH-PEPL-SV-3P-TLSS-C,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzIzAAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01ta0000004uzJ0AAI,VMware vCenter Protect Essentials Plus for Workstation: Term License + Production Support/Subscription for 3 years,SKPR-NPB7XW-ENH3-ISUB,"Minimum purchase quantity of 10. Technical support. 24 hours per day 7 days a week for Severity 1 issues.  All other Severities 7 am to 7 pm Central Time Mon. thru Fri. For legacy Shavlik customers purchasing additional licenses, upgrading existing licenses or renewing support, the existing license key must be included on every Purchase Order.",,,,,,,0,2013-11-02 15:42:03.000,005a0000009LnRvAAK,2017-05-19 23:23:06.000,005a0000007zoLxAAI,2017-05-19 23:23:06.000,PROTECT,USD,01230000000ZUr8AAG,,,,,0,,,,,,,,,,0,Initial - 3 Year,,,,Active,,,,,,,,,False,,01ta0000004uzJ0AAI,0,,,,0,PROTECT,,FALSE,,1,,0,01ta0000004uzILAAY,01ta0000004uzHfAAI,AV;CF;PM,On Premise,0,01tC0000002NDWQIA4,1,Production,36,01ta0000004uzHKAAY,,1,Protect Advanced,36 Months,Workstation,,SUB,SH-PEPL-WS-3P-TLSS-C,0,0,,0,36,0,82,,0,0,0,,0,0,0,,,0,0,,,Security,,,01ta0000004uzJ0AAI,0,,PROTECT,,0,0,0,0,0,Shavlik,0,,,,,,,,,
01t1B000006bFEtQAM,"Ivanti Service Manager - Named Analyst License - On-Premise - Monthly MSP, powered by HEAT",SM-SM-FXD-L-MSP,"Available to only contracted MSP Partners.  - Includes Service Desk Bundle plus Release, Full CMDB, Event & Availability",,,,,,,1,2017-11-18 18:39:09.000,005300000042BK4AAM,2018-03-03 21:19:38.000,005a000000AODbIAAX,2018-05-02 10:39:30.000,HEAT 2014 Premise,USD,01230000000ZUr8AAG,,,,,0,,,Heat,,,,,,,1,,,,License - Term,Active,,,SM-SM-FXD-L-MSP,SERVICE MGMT NAMED ANALYST PREM MSP,,,License,,False,,01t1B000006bFEtQAM,0,License - Term,,,0,HT ITSM,Only on MSP PL,TRUE,Third Party,0,170104011030000110,1,,,,,0,,0,,,,,0,,1 Months,,,,,1,0,,0,1,0,80,,1,1,1,,1,0,0,1.00,,0,0,,,,,,01t1B000006bFEtQAM,0,,HT ITSM,,0,0,0,0,0,HEAT,0,,,,,0,1,,1,
01t130000068n3dAAA,Managed Services - Asset Management,SVCS-MANSERV-AM,,,,,,,,1,2017-06-29 21:15:37.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-03-05 18:54:23.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,,,,,,1,,,,TAM,Active,0,,SVCS-MANSERV-AM,Managed Services - Asset Management,,,Services,,True,,01t130000068n3dAAA,0,TAM,,,0,Services,,FALSE,LANDesk,0,100902090030001500,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,0,0,0,15,0,0,0,,,0,0,,,Other,,,01t130000068n3dAAA,0,,Services,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t1B000006b3k6QAA,GM Premium 2015.X 3-User Bundle License,GPRCL0024,License History Sku - GoldMine,,,,,,,0,2017-09-29 23:49:13.000,005a000000AODbIAAX,2017-09-29 23:49:13.000,005a000000AODbIAAX,2017-09-30 10:40:17.000,Goldmine,USD,01230000000ZUr8AAG,,,,,0,,,Heat,,,,,,,0,,,,,Active,0,,GPRCL0024,,,,License,,False,,01t1B000006b3k6QAA,0,,,,0,Goldmine,,FALSE,,0,,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,85,,1,0,1,,1,0,0,,,0,0,,,HEAT,,HEAT,01t1B000006b3k6QAA,1,,Goldmine,,0,0,0,0,0,Goldmine,0,,,,,,,,,
01t130000068n1wAAA,ProServices HEAT - Daily Rate,SVCS-HEAT,,,,,,,,0,2017-06-29 21:11:41.000,005300000042BK4AAM,2017-08-31 21:57:25.000,00530000004xoasAAA,2017-09-01 10:39:31.000,HT Services,USD,01230000000ZUr8AAG,,,,,0,,,Heat,,,,,,,0,,,,Consulting,Active,0,,SVCS-HEAT,ProSvcs HEAT - Daily Rate,,,Consulting,,False,,01t130000068n1wAAA,0,Consulting,,,0,HT Services,,FALSE,LANDesk,1,170104027030000500,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,0,0,0,15,0,0,0,,,0,0,,,Other,,,01t130000068n1wAAA,0,,HT Services,0,0,0,0,0,0,HEAT,0,,,,,,,,,
01t130000068n26AAA,ProServices ITAM - UK Only - All Inclusive,SVCS-ITAM-INC,,,,,,,,1,2017-06-29 21:11:56.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-03-10 11:41:02.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,,,,,,0,,,,Consulting,Active,0,,SVCS-ITAM-INC,ProSvcs ITAM - UK Only - All Incl,,,Consulting,,False,,01t130000068n26AAA,0,Consulting,,,0,Services,,FALSE,LANDesk,0,100902090030000500,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,1,0,12,0,80,,0,0,0,15,0,0,0,,,1,0,,,Other,,,01t130000068n26AAA,0,,Services,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t1B000006bIhWQAU,"Ivanti Velocity TE Royalty Maintenance, powered by Wavelink",140-MA-646970,,,,,,,,1,2017-12-18 14:51:07.000,005300000042BK4AAM,2018-03-03 21:20:01.000,005a000000AODbIAAX,2018-03-03 21:20:01.000,Emulation,USD,01230000000ZUr8AAG,,,,,0,,,Wavelink,,,,,,,1,,,,Maintenance,Active,0,,140-MA-646970,IVANTI VELOCITY TE MNT ROYALTY,,,Maintenance,,True,,01t1B000006bIhWQAU,0,Maintenance,,,0,Emulation,,FALSE,LANDesk,1,110102002030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,81,,0,0,0,,0,0,0,,,0,0,,,Supply Chain,,,01t1B000006bIhWQAU,0,,Emulation,,0,0,0,0,0,Wavelink,0,,,,,0,0,,0,
01t130000068n4HAAQ,1-Year Selfpaced Learning Subscription,TRNG-SELFPACED-1Y,,,,,,,,1,2017-06-29 21:17:36.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-04-30 10:31:35.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,,,,,1,0,,,,Training,Active,0,,TRNG-SELFPACED-1Y,1-Year Selfpaced Learning Subscription,,,Services,,False,,01t130000068n4HAAQ,0,Training,,,0,Services,,FALSE,LANDesk,0,100902090030000600,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,1,0,0,0,15,0,0,0,,,0,0,,,Other,,,01t130000068n4HAAQ,0,,Services,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t130000068r6BAAQ,Technical Relationship Manager - Basic,HTIPS0005,,,,,,,,0,2017-07-03 14:18:40.000,005a0000007zoLxAAI,2017-07-04 00:00:45.000,005a0000007zoLxAAI,2017-07-04 00:00:45.000,Other,USD,01230000000ZUr8AAG,,,,,0,,,Other,,,,,,,0,,,,,Active,0,,,,,,Other,,False,,01t130000068r6BAAQ,0,,,,0,Other,,FALSE,,1,,0,,,,,0,01t0V000005EXKbQAO,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,,,0,0,0,,0,0,0,,,0,0,,,,,HEAT,01t130000068r6BAAQ,0,,Other,0,0,0,0,0,0,,0,,,,,,,,,
01t130000068rwXAAQ,"CloudVM w/ Standard SPRT 1yr Subscription TD For Linux Operating System 1,000-2,500 insances",55-CL-STAN-1YD,,,,,,,,1,2017-07-06 16:24:57.000,005300000042BK4AAM,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-03-05 18:54:27.000,WinMagic,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,,,,,,0,,,,Subscription,Active,,,55-CL-STAN-1YD,CloudVM w/Stndrd SPRT 1yr SUB TD -Linux,,,Subscription,,True,,01t130000068rwXAAQ,1,Subscription,,,0,WinMagic,,TRUE,Third Party,1,100102020030000300,1,,,,,0,,0,,,,,0,,12 Months,,,,,1,0,,0,12,0,80,,1,0,1,,1,1,0,1.00,,0,0,,,UEM,,,01t130000068rwXAAQ,0,,WinMagic,170,170,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t1B000006bJotQAE,"Ivanti Workspace Control Security Module Support Named User – 1 Year, powered by RES",WCS MNT 00 F,,,,,,,,1,2018-01-03 12:29:06.000,005300000042BK4AAM,2018-03-05 18:54:25.000,005a000000AODbIAAX,2018-03-28 10:41:50.000,RES UEM,USD,01230000000ZUr8AAG,,,,,0,,,RES,,,,,,,1,,,,Maintenance,Active,0,,WCS MNT 00 F,Workspace Ctrl Sec Fixed MNT,,WCS LIC 00 F,Maintenance,,True,,01t1B000006bJotQAE,0,Maintenance,,01t1B000006bJotQAE,0,RES UEM,,FALSE,LANDesk,1,170205011030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,86,,1,0,1,,1,0,0,,,0,0,,,RES UEM,,,01t1B000006bJotQAE,0,,RES UEM,6.6,6.6,0,0,0,0,RES,0,,,,,0,1,,1,
01t1B000006bFOsQAM,"MoveToCloud - HEAT ITSM to Ivanti Service Desk Conc Analyst Cloud Subscription, Powered by HEAT",SM-MTC-C-ITSM-SD-C,,,,,,,,1,2017-11-21 16:22:54.000,005300000042BK4AAM,2018-03-08 18:03:10.000,005300000041tTTAAY,2018-04-13 10:41:40.000,Heat 2014 SaaS,USD,01230000000ZUr8AAG,,,,,0,,,Heat,,,,,,,1,,,,SaaS,Active,0,,SM-MTC-C-ITSM-SD-C,MoveToCloud ITSM to ISD Conc SaaS SUB,,,SaaS,,False,,01t1B000006bFOsQAM,1,SaaS,,,0,HT ITSM,,TRUE,Third Party,1,170104016030000900,0,,,,,0,,0,,,,,0,,12 Months,,,,,1,0,,0,12,0,80,,0,0,0,,1,0,0,1.00,,0,0,,,ITSM,,,01t1B000006bFOsQAM,0,,HT ITSM,,0,0,0,0,1,HEAT,0,,,,,0,1,,1,
01t130000068n1mAAA,Deployment Accelerator - 3 month,SVCS-DEPACC,,,,,,,,1,2017-06-29 21:11:30.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-04-18 10:41:35.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,,,,,,1,,,,TAM,Active,0,,SVCS-DEPACC,Deployment Accelerator - 3 month,,,Services,,True,,01t130000068n1mAAA,0,TAM,,,0,Services,,FALSE,LANDesk,0,100902090030001500,0,,,,,0,,0,,,,,0,,3 Months,,,,,0,0,,0,3,0,80,,0,0,0,15,0,0,0,,,0,0,,,Other,,,01t130000068n1mAAA,0,,Services,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t130000068rtYAAQ,CloudSync Encryption TD 20-49 Licenses,11-CS-7XD,,,,,,,,1,2017-07-06 16:24:09.000,005300000042BK4AAM,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-04-19 10:41:23.000,WinMagic,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,,,,,,0,,,,License - Perpetual,Active,,,11-CS-7XD,CloudSync Encryption TD,,,License,,False,,01t130000068rtYAAQ,1,License - Perpetual,,,0,WinMagic,,TRUE,Third Party,0,100102020030000100,1,,,,,0,,0,,,,,0,,12 Months,,,,,1,0,,0,12,0,80,,1,0,1,,1,1,0,1.00,,0,0,,,UEM,,,01t130000068rtYAAQ,0,,WinMagic,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t130000068rveAAA,"CloudVM w/ Premium SPRT 1yr Subscription TC For Linux Operating System 100-1,000 instances",55-CL-PREM-1YC,,,,,,,,1,2017-07-06 16:24:44.000,005300000042BK4AAM,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-03-05 18:54:27.000,WinMagic,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,,,,,,0,,,,Subscription,Active,,,55-CL-PREM-1YC,CloudVM w/PREM SPRT 1yr SUB TC-Linux,,,Subscription,,True,,01t130000068rveAAA,1,Subscription,,,0,WinMagic,,TRUE,Third Party,1,100102020030000300,1,,,,,0,,0,,,,,0,,12 Months,,,,,1,0,,0,12,0,80,,1,0,1,,1,1,0,1.00,,0,0,,,UEM,,,01t130000068rveAAA,0,,WinMagic,240,240,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t1B000006bJl1QAE,"Identity Director Identity per User Maintenance, Powered by RES",IDI-P-M,,,,,,,,1,2018-01-03 12:22:58.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-04-19 10:41:23.000,RES ITSM,USD,01230000000ZUr8AAG,,,,,0,,,RES,,,,,,,1,,,,Maintenance,Active,0,,IDI-P-M,Identity Director Identity MNT,,IDI-P-L,Maintenance,,True,,01t1B000006bJl1QAE,0,Maintenance,,01t1B000006bJl1QAE,0,RES ITSM,,FALSE,LANDesk,1,170205010030000200,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,86,,1,0,1,,1,0,0,,,0,0,,,RES ITSM,,,01t1B000006bJl1QAE,0,,RES ITSM,,0,0,0,0,0,RES,0,,,,,0,1,,1,
01t1B000006b749QAA,"Ivanti Unified Endpoint Manager Suite Perpetual License Upgrade from Endpoint Manager (formerly LDMS), Powered by LANDESK",UEMSUPEPM-L,,,,,,,,1,2017-10-14 04:43:48.000,005300000042BK4AAM,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-04-20 10:41:35.000,Management Suite,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,,,,,,0,,,,License - Perpetual,Active,0,,UEMSUPEPM-L,Ivanti EPM Upgrade to UEM Suite LIC,,,License,,False,,01t1B000006b749QAA,1,License - Perpetual,,,0,Systems,,FALSE,LANDesk,0,100102004030000100,1,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,1,0,1,,1,0,0,10.1,,0,0,,,UEM,,,01t1B000006b749QAA,0,,Systems,,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t1B000006bJjjQAE,"Automation Company Size Site Upgrade License, Powered by RES, from 1-1000 to",AUTO-SITE0-P-L-UPG,,,,,,,,1,2018-01-03 12:22:10.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-03-08 11:41:28.000,RES ITSM,USD,01230000000ZUr8AAG,,,,,0,,,RES,,,,,,,0,,,,License - No Entitlement,Active,0,,AUTO-SITE0-P-L-UPG,Automation Co Size Site fr 1 UPG LIC,,,License,,False,,01t1B000006bJjjQAE,1,License - No Entitlement,,01t1B000006bJjjQAE,0,RES ITSM,,TRUE,LANDesk,0,170205010030000810,0,,,,,0,,0,,,,,0,,12 Months,,,,,1,0,,0,12,0,86,,1,0,1,,1,0,0,1.00,,0,0,,,RES ITSM,,,01t1B000006bJjjQAE,0,,RES ITSM,,0,0,0,0,0,RES,0,,,,,0,1,,1,
01t1B000006bGieQAE,"Ivanti Antivirus Manager 2017 Monthly MSP, Powered by LANDESK",LDAV-BD-S-MSP,,,,,,,,1,2017-12-05 20:07:33.000,005300000042BK4AAM,2018-03-05 18:54:27.000,005a000000AODbIAAX,2018-04-12 10:41:52.000,Antivirus 2017,USD,01230000000ZUr8AAG,,,,,0,,,Systems Lifecycle Management,,,,,,,1,,,,License - Term,Active,1,,LDAV-BD-S-MSP,Ivanti Anitivirus 2017 MSP,,,License,,False,,01t1B000006bGieQAE,1,License - Term,,,0,Security,,FALSE,LANDesk,0,100102021130000110,1,,,,,0,,0,,,,,0,,1 Months,,,,,0,0,,0,1,0,80,,0,1,0,,1,0,0,10.1,,0,0,,,Security,,,01t1B000006bGieQAE,0,,Security,,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t130000068n3sAAA,24-Hour Phone Support - Valid for one year from date of purchase,SVCS-SUPT-24X7,,,,,,,,1,2017-06-29 21:16:26.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-04-18 10:41:35.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,,,,,,0,,,,Consulting - Ratable,Active,0,,SVCS-SUPT-24X7,24 Hr Phone Support - Valid for 1yr,,,Consulting,,False,,01t130000068n3sAAA,0,Consulting - Ratable,,,0,Services,Exclude on Public Price List,FALSE,LANDesk,0,100902090030000501,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,0,0,0,15,0,0,0,,,0,0,,,Other,,,01t130000068n3sAAA,0,,Services,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t130000068n42AAA,10-Exam Voucher Bundle,TRNG-EXAM-10-BNDL,,,,,,,,1,2017-06-29 21:16:56.000,005300000042BK4AAM,2018-03-05 18:54:23.000,005a000000AODbIAAX,2018-03-23 10:40:48.000,Professional Services,USD,01230000000ZUr8AAG,,,,,0,,,Professional Services,,,,,,,0,,,,Training,Active,,,TRNG-EXAM-10-BNDL,10-Exam Voucher Bundle,,,Services,,False,,01t130000068n42AAA,0,Training,,,0,Services,,FALSE,LANDesk,0,100902090030000600,0,,,,,0,,0,,,,,0,,12 Months,,,,,0,0,,0,12,0,80,,0,0,0,15,0,0,0,,,0,0,,,Other,,,01t130000068n42AAA,0,,Services,0,0,0,0,0,0,LANDESK,0,,,,,0,1,,1,
01t1B000006bJhTQAU,Ivanti Automation for Server - MSP Usage Per Month for Server,AUTO SVR MSP,,,,,,,,1,2018-01-03 12:20:32.000,005300000042BK4AAM,2018-03-05 18:54:25.000,005a000000AODbIAAX,2018-04-12 10:41:52.000,RES UEM,USD,01230000000ZUr8AAG,,,,,0,,,RES,,,,,,,1,,,,License - Term,Active,0,,AUTO SVR MSP,Ivanti Automation for Server - MSP Usage,,,License,,False,,01t1B000006bJhTQAU,1,License - Term,,01t1B000006bJhTQAU,0,RES UEM,,TRUE,LANDesk,0,170205011030000110,1,,,,,0,,0,,,,,0,,1 Months,,,,,1,0,,0,1,0,86,,1,1,1,,1,0,0,1.00,,0,0,,,RES UEM,,,01t1B000006bJhTQAU,0,,RES UEM,,0,0,0,0,0,RES,0,,,,,0,1,,1,
